지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
283,경주시,2018-12-10 13:00,5.9,0,,,1.5,0,320,0,32,0,3,-9.5,1027.5,0,1032.2,0,1,0,1.84,0,,,4,0,,,3362,,,5.1,0,0,.5,2.3,4.8
283,경주시,2018-12-10 14:00,7.1,0,,,2,0,340,0,46,0,4.6,-3.7,1026.6,0,1031.3,0,1,0,1.67,0,,,3,0,,,3239,,,4.5,0,.2,.6,2.3,4.8
283,경주시,2018-12-10 15:00,7.4,0,,,3.1,0,340,0,49,0,5,-2.6,1026.5,0,1031.2,0,1,0,1.29,0,,,5,0,,,3165,,,3.7,0,.2,.6,2.3,4.7
283,경주시,2018-12-10 16:00,7.3,0,,,3.2,0,360,0,59,0,6.1,-.1,1026.9,0,1031.6,0,1,0,.85,0,,,3,3,,11,2758,,,3.4,0,.1,.6,2.3,4.7
283,경주시,2018-12-10 17:00,4.5,0,,,2.4,0,360,0,69,0,5.8,-.7,1027.3,0,1032,0,.5,0,.19,0,,,3,0,,,3205,,,.1,0,0,.5,2.3,4.6
283,경주시,2018-12-10 18:00,1.9,0,,,.2,0,0,0,79,0,5.6,-1.3,1027.5,0,1032.3,0,0,0,.01,0,,,1,0,,,2539,,,.1,0,-.1,.5,2.3,4.6
283,경주시,2018-12-10 19:00,.9,0,,,2.1,0,200,0,83,0,5.4,-1.6,1027.9,0,1032.7,0,,9,,9,,,1,0,,,1323,,,.1,0,0,.5,2.3,4.6
283,경주시,2018-12-10 20:00,.5,0,,,2.1,0,200,0,83,0,5.3,-2,1028,0,1032.8,0,,9,,9,,,0,0,,,1439,,,0,0,.1,.6,2.3,4.6
283,경주시,2018-12-10 21:00,-.4,0,,,1.3,0,200,0,86,0,5.1,-2.4,1027.7,0,1032.5,0,,9,,9,,,3,3,,11,1285,,,-.1,0,.1,.6,2.3,4.5
283,경주시,2018-12-10 22:00,-.5,0,,,1.9,0,230,0,85,0,5,-2.7,1027.3,0,1032.1,0,,9,,9,,,9,7,,11,1298,,,-.4,0,.2,.7,2.3,4.6
283,경주시,2018-12-10 23:00,-1.3,0,,,1.5,0,200,0,89,0,5,-2.8,1027.1,0,1031.9,0,,9,,9,,,5,5,,12,1102,,,-.6,0,.2,.7,2.4,4.6
283,경주시,2018-12-11 00:00,-1.7,0,,,1.9,0,200,0,91,0,4.9,-2.9,1026.9,0,1031.8,0,,9,,9,,,9,0,,,1270,,,-.8,0,.2,.7,2.4,4.5
283,경주시,2018-12-11 01:00,-1.9,0,,,.9,0,230,0,92,0,4.9,-3,1026.2,0,1031.1,0,,9,,9,,,1,1,,9,1179,,,-.6,0,.2,.8,2.4,4.5
283,경주시,2018-12-11 02:00,-1.8,0,,,1,0,320,0,90,0,4.8,-3.2,1026.3,0,1031.2,0,,9,,9,,,10,9,,13,1339,,,-.6,0,.3,.8,2.4,4.6
283,경주시,2018-12-11 03:00,-.2,0,,,2.8,0,200,0,81,0,4.9,-3,1027,0,1031.8,0,,9,,9,,,10,7,,7,1822,,,-.2,0,.3,.8,2.5,4.6
283,경주시,2018-12-11 04:00,-.1,0,,,1.6,0,140,0,85,0,5.2,-2.3,1026.7,0,1031.5,0,,9,,9,,,10,8,,7,1764,,,-.1,0,.4,.9,2.5,4.6
283,경주시,2018-12-11 05:00,.3,0,,,.5,0,90,0,76,0,4.8,-3.4,1026.1,0,1030.9,0,,9,,9,,,10,2,,11,2157,,,-.1,0,.4,.9,2.5,4.6
283,경주시,2018-12-11 06:00,0,0,,,.4,0,0,0,81,0,5,-2.8,1025.3,0,1030.1,0,,9,,9,,,10,8,,29,2086,,,-.1,0,.4,1,2.5,4.6
283,경주시,2018-12-11 07:00,.6,0,,,2.4,0,230,0,71,0,4.5,-4,1024.6,0,1029.4,0,,9,,9,,,10,3,,11,2165,,,0,0,.5,1,2.6,4.6
283,경주시,2018-12-11 08:00,.7,0,,,1.3,0,200,0,75,0,4.8,-3.2,1024,0,1028.8,0,0,0,.02,0,,,10,5,,7,2064,,,.1,0,.5,1.1,2.6,4.6
283,경주시,2018-12-11 09:00,1.7,0,,,.4,0,0,0,72,0,5,-2.8,1024,0,1028.8,0,0,0,.1,0,,,10,10,,6,1734,,,.2,0,.6,1.1,2.6,4.6
283,경주시,2018-12-11 10:00,1.4,0,,9,2.1,0,250,0,85,0,5.8,-.8,1024,0,1028.8,0,0,0,.15,0,,,10,9,,6,1081,,,.2,0,.7,1.1,2.6,4.6
283,경주시,2018-12-11 11:00,2.1,0,,9,1.2,0,140,0,87,0,6.2,.1,1023.1,0,1027.9,0,0,0,.2,0,,,10,5,,5,776,,,.4,0,.7,1.2,2.6,4.6
283,경주시,2018-12-11 12:00,2.8,0,.3,0,1,0,110,0,92,0,6.9,1.6,1022.6,0,1027.4,0,0,0,.35,0,,,10,2,,2,682,,,.8,0,.8,1.3,2.7,4.6
283,경주시,2018-12-11 13:00,3.1,0,,9,.9,0,140,0,91,0,6.9,1.7,1021.1,0,1025.8,0,0,0,.36,0,,,10,10,,5,755,,,2.2,0,.9,1.3,2.7,4.6
283,경주시,2018-12-11 14:00,3.8,0,,9,.3,0,0,0,90,0,7.2,2.3,1020,0,1024.7,0,0,0,.49,0,,,10,10,,5,1023,,,4.8,0,1.8,1.5,2.7,4.6
283,경주시,2018-12-11 15:00,3.6,0,.2,0,.9,0,90,0,93,0,7.3,2.5,1019.4,0,1024.1,0,0,0,.22,0,,,10,6,,3,662,,,4.3,0,2.7,2.3,2.8,4.6
283,경주시,2018-12-11 16:00,3.2,0,,9,1.8,0,250,0,93,0,7.1,2.1,1019.2,0,1023.9,0,0,0,.13,0,,,10,6,,3,775,,,4,0,3,2.8,3,4.6
283,경주시,2018-12-11 17:00,2.9,0,,9,1.5,0,290,0,95,0,7.1,2.1,1019.5,0,1024.2,0,0,0,.04,0,,,10,6,,3,467,,,3.3,0,3.1,3,3.2,4.6
283,경주시,2018-12-11 18:00,2.6,0,1,0,2.2,0,290,0,95,0,7,1.8,1020.1,0,1024.8,0,0,0,0,0,,,10,7,,4,752,,,3,0,3,3.1,3.3,4.7
283,경주시,2018-12-11 19:00,2.3,0,,9,3,0,290,0,93,0,6.7,1.2,1020.2,0,1025,0,,9,,9,,,10,5,,6,876,,,2.7,0,2.9,3.2,3.4,4.7
283,경주시,2018-12-11 20:00,2.2,0,,9,1.2,0,250,0,94,0,6.7,1.3,1020,0,1024.8,0,,9,,9,,,10,2,,9,966,,,2.5,0,2.8,3.1,3.6,4.8
283,경주시,2018-12-11 21:00,1.2,0,.5,0,.2,0,0,0,98,0,6.5,.9,1019.5,0,1024.3,0,,9,,9,,,9,3,,23,587,,,1.1,0,2.5,3,3.6,4.8
283,경주시,2018-12-11 22:00,1.1,0,,9,1.2,0,200,0,99,0,6.5,.9,1019.5,0,1024.3,0,,9,,9,,,8,0,,,718,,,.5,0,2,2.7,3.6,4.9
283,경주시,2018-12-11 23:00,2.3,0,,9,3.2,0,320,0,92,0,6.6,1.1,1019.8,0,1024.5,0,,9,,9,,,9,8,,4,1576,,,.7,0,1.8,2.5,3.6,4.9
283,경주시,2018-12-12 00:00,2.7,0,,9,4.6,0,340,0,88,0,6.5,.9,1019.6,0,1024.3,0,,9,,9,,,10,9,,,1607,,,1.2,0,1.8,2.4,3.6,5
283,경주시,2018-12-12 01:00,2.8,0,,,4.2,0,360,0,83,0,6.2,.1,1019.6,0,1024.3,0,,9,,9,,,8,8,,4,1574,,,1.4,0,2,2.5,3.5,5
283,경주시,2018-12-12 02:00,2.5,0,,,2.3,0,340,0,80,0,5.8,-.6,1019.8,0,1024.5,0,,9,,9,,,9,9,,6,1816,,,1,0,1.9,2.5,3.5,5
283,경주시,2018-12-12 03:00,2,0,,,4.5,0,340,0,78,0,5.5,-1.4,1020,0,1024.8,0,,9,,9,,,7,5,,7,1446,,,.1,0,1.7,2.4,3.5,5
283,경주시,2018-12-12 04:00,1.7,0,,,6.9,0,290,0,78,0,5.4,-1.7,1019.9,0,1024.7,0,,9,,9,,,0,0,,,1380,,,.3,0,1.4,2.2,3.5,5
283,경주시,2018-12-12 05:00,.9,0,,,5.7,0,290,0,78,0,5.1,-2.5,1020.5,0,1025.3,0,,9,,9,,,0,0,,,1381,,,.3,0,1.3,2.1,3.4,5
283,경주시,2018-12-12 06:00,.6,0,,,4.1,0,290,0,73,0,4.7,-3.6,1021.1,0,1025.9,0,,9,,9,,,0,0,,,1332,,,.3,0,1.1,1.9,3.4,5
283,경주시,2018-12-12 07:00,.3,0,,,2.5,0,320,0,68,0,4.2,-4.9,1021.8,0,1026.6,0,,9,,9,,,0,0,,,1476,,,.1,0,1,1.9,3.3,5
283,경주시,2018-12-12 08:00,.3,0,,,4.9,0,290,0,70,0,4.4,-4.5,1022.4,0,1027.2,0,0,0,.05,0,,,0,0,,,1264,,,-.2,0,1,1.8,3.3,5
283,경주시,2018-12-12 09:00,.8,0,,,2.8,0,320,0,66,0,4.3,-4.8,1022.9,0,1027.7,0,.5,0,.39,0,,,1,0,,,1139,,,.1,0,1,1.8,3.2,5
283,경주시,2018-12-12 10:00,1.3,0,,,2.6,0,290,0,62,0,4.2,-5.1,1023,0,1027.8,0,1,0,.88,0,,,0,0,,,1189,,,.3,0,1.1,1.8,3.2,5
283,경주시,2018-12-12 11:00,2.2,0,,,3.6,0,230,0,54,0,3.9,-6.1,1023.2,0,1028,0,1,0,1.45,0,,,0,0,,,1255,,,.7,0,1.5,1.9,3.2,5
283,경주시,2018-12-12 12:00,2.9,0,,,3.9,0,290,0,45,0,3.4,-7.8,1022.9,0,1027.7,0,1,0,1.76,0,,,0,0,,,1477,,,5.8,0,2.8,2.5,3.2,4.9
283,경주시,2018-12-12 13:00,3.2,0,,,5.9,0,290,0,42,0,3.2,-8.5,1022,0,1026.7,0,1,0,1.9,0,,,0,0,,,1551,,,7.4,0,4,3.3,3.3,4.9
283,경주시,2018-12-12 14:00,3.3,0,,,4.3,0,320,0,43,0,3.3,-8.1,1022.1,0,1026.8,0,1,0,1.78,0,,,0,0,,,1695,,,6.8,0,4.7,4.1,3.6,4.9
283,경주시,2018-12-12 15:00,3.4,0,,,5.2,0,320,0,38,0,3,-9.6,1021.9,0,1026.6,0,1,0,1.39,0,,,0,0,,,2129,,,5.4,0,4.9,4.5,3.9,5
283,경주시,2018-12-12 16:00,2.8,0,,,3.4,0,320,0,40,0,3,-9.4,1022.2,0,1027,0,1,0,.88,0,,,0,0,,,1999,,,2.8,0,4.2,4.3,4.2,5
283,경주시,2018-12-12 17:00,1.6,0,,,1.8,0,320,0,42,0,2.9,-9.9,1022.7,0,1027.5,0,.6,0,.19,0,,,0,0,,,2078,,,.6,0,3.2,3.8,4.4,5.1
283,경주시,2018-12-12 18:00,.9,0,,,2.9,0,290,0,45,0,2.9,-9.7,1023.2,0,1028,0,0,0,0,0,,,0,0,,,2055,,,.5,0,2.3,3.1,4.3,5.1
283,경주시,2018-12-12 19:00,.4,0,,,5.1,0,320,0,48,0,3,-9.3,1023.5,0,1028.3,0,,9,,9,,,0,0,,,2200,,,.1,0,1.9,2.8,4.2,5.2
283,경주시,2018-12-12 20:00,.2,0,,,4.1,0,320,0,46,0,2.9,-10,1023.5,0,1028.3,0,,9,,9,,,0,0,,,2301,,,-.6,0,1.6,2.5,4.1,5.3
283,경주시,2018-12-12 21:00,-.4,0,,,.2,0,0,0,43,0,2.6,-11.4,1023.9,0,1028.7,0,,9,,9,,,0,0,,,2292,,,-1.1,0,1.4,2.3,4,5.3
283,경주시,2018-12-12 22:00,-.1,0,,,1.7,0,340,0,38,0,2.3,-12.7,1023.9,0,1028.7,0,,9,,9,,,0,0,,,2663,,,-1.6,0,1.2,2.1,3.8,5.3
283,경주시,2018-12-12 23:00,.4,0,,,3.5,0,340,0,33,0,2.1,-14,1024.1,0,1028.9,0,,9,,9,,,0,0,,,3042,,,-1.8,0,1.1,2,3.7,5.3
283,경주시,2018-12-13 00:00,.2,0,,,4,0,320,0,34,0,2.1,-13.8,1023.8,0,1028.6,0,,9,,9,,,0,0,,,3095,,,-2,0,1,1.8,3.6,5.2
283,경주시,2018-12-13 01:00,-.1,0,,,3.6,0,320,0,35,0,2.1,-13.7,1023.6,0,1028.4,0,,9,,9,,,0,0,,,3165,,,-2.3,0,.8,1.7,3.5,5.2
283,경주시,2018-12-13 02:00,-1.4,0,,,1.7,0,160,0,44,0,2.4,-12.1,1024,0,1028.8,0,,9,,9,,,0,0,,,2992,,,-2.6,0,.7,1.6,3.4,5.2
283,경주시,2018-12-13 03:00,-2,0,,,1.4,0,270,0,50,0,2.6,-11,1024.3,0,1029.2,0,,9,,9,,,0,0,,,2766,,,-2.9,0,.6,1.4,3.3,5.1
283,경주시,2018-12-13 04:00,-2.7,0,,,1.6,0,270,0,56,0,2.8,-10.2,1024.1,0,1029,0,,9,,9,,,0,0,,,2639,,,-3,0,.5,1.3,3.3,5.2
283,경주시,2018-12-13 05:00,-2,0,,,1.2,0,320,0,53,0,2.8,-10.3,1024.2,0,1029,0,,9,,9,,,0,0,,,2492,,,-3.1,0,.4,1.2,3.2,5.1
283,경주시,2018-12-13 06:00,-3.5,0,,,1.2,0,200,0,64,0,3,-9.3,1024.4,0,1029.3,0,,9,,9,,,0,0,,,2418,,,-3.6,0,.2,1,3.1,5
283,경주시,2018-12-13 07:00,-4.5,0,,,1.7,0,180,0,71,0,3.1,-8.9,1024.3,0,1029.2,0,,9,,9,,,0,0,,,2088,,,-3.6,0,.1,1,3,5
283,경주시,2018-12-13 08:00,-4.4,0,,,.3,0,0,0,71,0,3.1,-8.8,1024.3,0,1029.2,0,0,0,.04,0,,,0,0,,,1885,,,-3.4,0,0,.8,2.9,4.9
283,경주시,2018-12-13 09:00,-1.2,0,,,1,0,160,0,64,0,3.6,-7.1,1024.2,0,1029,0,.8,0,.4,0,,,0,0,,,2074,,,-1.6,0,.1,.8,2.8,4.9
283,경주시,2018-12-13 10:00,1.6,0,,,.6,0,200,0,48,0,3.3,-8.2,1024.1,0,1028.9,0,1,0,1.01,0,,,1,0,,,2109,,,.3,0,.3,1,2.8,4.9
283,경주시,2018-12-13 11:00,4.3,0,,,.8,0,360,0,44,0,3.6,-6.9,1023.5,0,1028.2,0,1,0,1.48,0,,,3,0,,,2123,,,.5,0,.6,1,2.8,4.8
283,경주시,2018-12-13 12:00,5.1,0,,,2.1,0,360,0,44,0,3.9,-6.1,1022.4,0,1027.1,0,1,0,1.74,0,,,1,0,,,2202,,,1.8,0,.7,1.2,2.8,4.8
283,경주시,2018-12-13 13:00,6.1,0,,,4.4,0,290,0,44,0,4.2,-5.2,1021,0,1025.7,0,1,0,1.84,0,,,1,0,,,2639,,,3.7,0,.8,1.3,2.8,4.8
283,경주시,2018-12-13 14:00,6.7,0,,,5.6,0,270,0,46,0,4.5,-4.1,1020.6,0,1025.3,0,1,0,1.49,0,,,6,3,,16,2730,,,4.7,0,1.4,1.5,2.7,4.7
283,경주시,2018-12-13 15:00,6.4,0,,,4.5,0,290,0,42,0,4,-5.6,1020.4,0,1025.1,0,1,0,1.14,0,,,7,1,,17,2647,,,4.6,0,2.3,1.9,2.8,4.7
283,경주시,2018-12-13 16:00,6.3,0,,,5,0,250,0,42,0,4,-5.6,1020.3,0,1025,0,1,0,.71,0,,,7,6,,16,2555,,,3.3,0,2.7,2.4,2.9,4.7
283,경주시,2018-12-13 17:00,4.9,0,,,2.3,0,290,0,49,0,4.2,-4.9,1020.9,0,1025.6,0,.3,0,.19,0,,,8,6,,15,2183,,,2,0,2.5,2.6,3.1,4.7
283,경주시,2018-12-13 18:00,4.4,0,,,4.4,0,270,0,54,0,4.5,-4.1,1021.8,0,1026.5,0,0,0,.01,0,,,7,3,,13,2001,,,1.2,0,2.2,2.5,3.2,4.7
283,경주시,2018-12-13 19:00,3.2,0,,,4.4,0,320,0,67,0,5.2,-2.3,1022.9,0,1027.6,0,,9,,9,,,8,7,,13,1575,,,1.4,0,2.1,2.5,3.3,4.7
283,경주시,2018-12-13 20:00,2.6,0,,,4.9,0,320,0,59,0,4.3,-4.6,1024,0,1028.8,0,,9,,9,,,1,1,,12,1567,,,.8,0,2,2.4,3.3,4.7
283,경주시,2018-12-13 21:00,2,0,,,4.3,0,320,0,61,0,4.3,-4.7,1024.7,0,1029.5,0,,9,,9,,,0,0,,,1499,,,.3,0,1.5,2.2,3.3,4.7
283,경주시,2018-12-13 22:00,1.2,0,,,4.2,0,320,0,56,0,3.7,-6.6,1025.2,0,1030,0,,9,,9,,,0,0,,,1951,,,.4,0,1.2,2,3.3,4.8
283,경주시,2018-12-13 23:00,0,0,,,6,0,290,0,45,0,2.8,-10.5,1025.9,0,1030.7,0,,9,,9,,,0,0,,,3207,,,-.3,0,1.1,1.9,3.3,4.8
283,경주시,2018-12-14 00:00,-.7,0,,,5.9,0,340,0,45,0,2.6,-11.1,1026.5,0,1031.3,0,,9,,9,,,0,0,,,2976,,,-.9,0,1,1.8,3.2,4.8
283,경주시,2018-12-14 01:00,-1.3,0,,,5.5,0,320,0,48,0,2.7,-10.9,1027.1,0,1031.9,0,,9,,9,,,0,0,,,3400,,,-1.4,0,.9,1.7,3.1,4.8
283,경주시,2018-12-14 02:00,-1.7,0,,,2.1,0,290,0,53,0,2.9,-10,1027.8,0,1032.7,0,,9,,9,,,0,0,,,3124,,,-1.7,0,.8,1.6,3.2,4.8
283,경주시,2018-12-14 03:00,-1.9,0,,,4.6,0,290,0,58,0,3.1,-9,1027.9,0,1032.8,0,,9,,9,,,0,0,,,2834,,,-2.1,0,.7,1.5,3.1,4.8
283,경주시,2018-12-14 04:00,-2.5,0,,,1.5,0,320,0,59,0,3,-9.4,1027.8,0,1032.7,0,,9,,9,,,0,0,,,2890,,,-2.4,0,.5,1.3,3,4.7
283,경주시,2018-12-14 05:00,-3.2,0,,,1.8,0,320,0,62,0,3,-9.4,1027.8,0,1032.7,0,,9,,9,,,0,0,,,2701,,,-2.7,0,.5,1.3,3,4.8
283,경주시,2018-12-14 06:00,-3.1,0,,,2.8,0,320,0,63,0,3.1,-9.1,1028,0,1032.9,0,,9,,9,,,0,0,,,2574,,,-3,0,.3,1.1,2.9,4.7
283,경주시,2018-12-14 07:00,-3.4,0,,,3.1,0,290,0,60,0,2.9,-10,1028.6,0,1033.5,0,,9,,9,,,0,0,,,2351,,,-3.2,0,.2,1,2.8,4.7
283,경주시,2018-12-14 08:00,-3.6,0,,,2,0,290,0,62,0,2.9,-9.8,1029.2,0,1034.1,0,0,0,.04,0,,,0,0,,,2312,,,-3.1,0,.1,.9,2.8,4.7
283,경주시,2018-12-14 09:00,-1.9,0,,,3.1,0,290,0,54,0,2.9,-9.9,1029.5,0,1034.4,0,.9,0,.41,0,,,0,0,,,2419,,,-1.9,0,.1,.8,2.7,4.6
283,경주시,2018-12-14 10:00,-1,0,,,4.1,0,320,0,45,0,2.6,-11.4,1029.8,0,1034.7,0,1,0,1.06,0,,,0,0,,,2663,,,0,0,.2,.9,2.6,4.5
283,경주시,2018-12-14 11:00,-.2,0,,,6.1,0,290,0,41,0,2.5,-11.8,1029.3,0,1034.1,0,1,0,1.56,0,,,0,0,,,2686,,,.2,0,.4,1,2.6,4.5
283,경주시,2018-12-14 12:00,1.9,0,,,4.3,0,290,0,35,0,2.5,-11.9,1028.3,0,1033.1,0,1,0,1.85,0,,,0,0,,,3201,,,.7,0,.5,1.1,2.5,4.5
283,경주시,2018-12-14 13:00,2.7,0,,,5.3,0,290,0,33,0,2.4,-12,1027.3,0,1032.1,0,1,0,1.93,0,,,0,0,,,3120,,,1.9,0,.6,1.2,2.6,4.5
283,경주시,2018-12-14 14:00,3.9,0,,,3.6,0,290,0,29,0,2.3,-12.5,1026.8,0,1031.5,0,1,0,1.75,0,,,0,0,,,3422,,,2.3,0,.9,1.3,2.6,4.5
283,경주시,2018-12-14 15:00,4,0,,,4,0,290,0,30,0,2.4,-12,1026.7,0,1031.4,0,1,0,1.42,0,,,0,0,,,3530,,,2.7,0,1.4,1.4,2.6,4.4
283,경주시,2018-12-14 16:00,3.3,0,,,4.1,0,320,0,27,0,2.1,-13.9,1027.1,0,1031.9,0,1,0,.87,0,,,0,0,,,4043,,,.8,0,1.4,1.5,2.6,4.4
283,경주시,2018-12-14 17:00,1.9,0,,,3.6,0,290,0,29,0,2,-14.3,1027.4,0,1032.2,0,.6,0,.2,0,,,0,0,,,3791,,,.5,0,1.1,1.5,2.7,4.4
283,경주시,2018-12-14 18:00,.8,0,,,2.9,0,270,0,36,0,2.3,-12.6,1027.9,0,1032.7,0,0,0,.01,0,,,0,0,,,3673,,,.1,0,.9,1.6,2.8,4.4
283,경주시,2018-12-14 19:00,-.3,0,,,.8,0,270,0,40,0,2.4,-12.2,1028.4,0,1033.2,0,,9,,9,,,0,0,,,3306,,,-.4,0,.8,1.5,2.8,4.4
283,경주시,2018-12-14 20:00,-.4,0,,,2,0,290,0,42,0,2.5,-11.7,1028.8,0,1033.6,0,,9,,9,,,0,0,,,3477,,,-.9,0,.7,1.5,2.8,4.4
283,경주시,2018-12-14 21:00,-1,0,,,1.7,0,320,0,44,0,2.5,-11.7,1029.1,0,1034,0,,9,,9,,,0,0,,,3188,,,-1.3,0,.6,1.4,2.7,4.4
283,경주시,2018-12-14 22:00,-.9,0,,,1,0,270,0,44,0,2.5,-11.6,1029.3,0,1034.2,0,,9,,9,,,0,0,,,3042,,,-1.7,0,.5,1.3,2.7,4.4
283,경주시,2018-12-14 23:00,-1.1,0,,,3.7,0,290,0,44,0,2.5,-11.8,1029.5,0,1034.4,0,,9,,9,,,0,0,,,3039,,,-1.8,0,.5,1.2,2.8,4.5
283,경주시,2018-12-15 00:00,-1.5,0,,,2.6,0,290,0,45,0,2.5,-11.9,1029.7,0,1034.6,0,,9,,9,,,0,0,,,2917,,,-2.1,0,.4,1.1,2.6,4.4
283,경주시,2018-12-15 01:00,-2.1,0,,,2,0,290,0,47,0,2.5,-11.9,1029.5,0,1034.4,0,,9,,9,,,0,0,,,2809,,,-2.4,0,.2,1,2.6,4.4
283,경주시,2018-12-15 02:00,-3.4,0,,,.5,0,250,0,60,0,2.9,-10,1029.9,0,1034.8,0,,9,,9,,,0,0,,,2528,,,-2.7,0,.2,.9,2.6,4.4
283,경주시,2018-12-15 03:00,-3.9,0,,,.1,0,0,0,58,0,2.7,-10.9,1029.8,0,1034.7,0,,9,,9,,,0,0,,,2381,,,-3.1,0,0,.8,2.5,4.4
283,경주시,2018-12-15 04:00,-5.8,0,,,.3,0,0,0,74,0,3,-9.6,1029.7,0,1034.6,0,,9,,9,,,0,0,,,1656,,,-3.4,0,-.1,.6,2.5,4.3
283,경주시,2018-12-15 05:00,-6,0,,,1.4,0,270,0,75,0,2.9,-9.7,1029.6,0,1034.5,0,,9,,9,,,0,0,,,2102,,,-3.6,0,-.2,.5,2.4,4.3
283,경주시,2018-12-15 06:00,-6.8,0,,,.6,0,360,0,73,0,2.7,-10.8,1029.4,0,1034.4,0,,9,,9,,,0,0,,,2132,,,-4,0,-.3,.4,2.3,4.2
283,경주시,2018-12-15 07:00,-6.8,0,,,.2,0,0,0,76,0,2.8,-10.3,1029.4,0,1034.4,0,,9,,9,,,0,0,,,1944,,,-4.2,0,-.4,.3,2.3,4.3
283,경주시,2018-12-15 08:00,-6.5,0,,,1.1,0,180,0,74,0,2.8,-10.3,1029.7,0,1034.7,0,0,0,.03,0,,,0,0,,,1775,,,-4.2,0,-.6,.1,2.2,4.2
283,경주시,2018-12-15 09:00,-2.9,0,,,.6,0,110,0,58,0,2.9,-10,1029.6,0,1034.5,0,.9,0,.4,0,,,0,0,,,1828,,,-2.7,0,-.5,.2,2.2,4.2
283,경주시,2018-12-15 10:00,.2,0,,,1.6,0,290,0,44,0,2.7,-10.6,1029.9,0,1034.7,0,1,0,1.05,0,,,0,0,,,2272,,,-.4,0,-.3,.3,2.1,4.2
283,경주시,2018-12-15 11:00,1.6,0,,,4.7,0,250,0,37,0,2.5,-11.5,1029,0,1033.8,0,1,0,1.54,0,,,0,0,,,2568,,,.2,0,-.2,.5,2.1,4.1
283,경주시,2018-12-15 12:00,5.1,0,,,1.8,0,290,0,26,0,2.3,-12.8,1027.7,0,1032.4,0,1,0,1.83,0,,,0,0,,,2967,,,1,0,0,.6,2.1,4.1
283,경주시,2018-12-15 13:00,7.2,0,,,.9,0,320,0,24,0,2.4,-12,1026.5,0,1031.2,0,1,0,1.9,0,,,0,0,,,3147,,,3.1,0,.2,.7,2.1,4.1
283,경주시,2018-12-15 14:00,7.4,0,,,3.4,0,250,0,27,0,2.8,-10.4,1025.4,0,1030.1,0,1,0,1.71,0,,,0,0,,,2548,,,3.2,0,.3,.8,2.1,4.1
283,경주시,2018-12-15 15:00,7.8,0,,,1.1,0,320,0,17,0,1.8,-15.7,1025,0,1029.7,0,1,0,1.34,0,,,1,0,,,3411,,,2.8,0,.4,.8,2.1,4.1
283,경주시,2018-12-15 16:00,6.9,0,,,1.1,0,340,0,18,0,1.8,-15.8,1024.8,0,1029.5,0,1,0,.78,0,,,3,0,,,3168,,,.9,0,.3,.7,2.1,4
283,경주시,2018-12-15 17:00,4.1,0,,,.2,0,0,0,25,0,2,-14.2,1024.8,0,1029.5,0,.2,0,.16,0,,,6,0,,,2947,,,.4,0,.2,.7,2.1,4
283,경주시,2018-12-15 18:00,2.7,0,,,1.2,0,160,0,35,0,2.6,-11.2,1024.9,0,1029.7,0,0,0,0,0,,,9,0,,,2533,,,.3,0,.2,.7,2.1,4
283,경주시,2018-12-15 19:00,1.5,0,,,1.1,0,180,0,43,0,2.9,-9.7,1024.8,0,1029.6,0,,9,,9,,,9,1,,,1710,,,.2,0,.3,.8,2.1,3.9
283,경주시,2018-12-15 20:00,-.7,0,,,2.1,0,200,0,57,0,3.3,-8.1,1024.7,0,1029.5,0,,9,,9,,,10,0,,,1716,,,0,0,.3,.8,2.1,3.9
283,경주시,2018-12-15 21:00,-1.7,0,,,1.7,0,200,0,59,0,3.2,-8.6,1024.4,0,1029.2,0,,9,,9,,,3,0,,,1983,,,-.5,0,.3,.9,2.1,3.9
283,경주시,2018-12-15 22:00,-2.9,0,,,1.7,0,180,0,66,0,3.3,-8.3,1023.9,0,1028.8,0,,9,,9,,,4,1,,,1836,,,-1,0,.3,.9,2.2,4
283,경주시,2018-12-15 23:00,-3.5,0,,,2.4,0,200,0,68,0,3.2,-8.5,1023.4,0,1028.3,0,,9,,9,,,4,0,,,1732,,,-1.4,0,.3,.9,2.2,4
283,경주시,2018-12-16 00:00,-3.8,0,,,2.9,0,180,0,67,0,3.1,-9,1022.5,0,1027.4,0,,9,,9,,,9,0,,,1961,,,-1.9,0,.2,.9,2.2,3.9
283,경주시,2018-12-16 01:00,-3.8,0,,,2,0,200,0,66,0,3,-9.2,1021.4,0,1026.3,0,,9,,9,,,7,0,,,2021,,,-2,0,.2,.9,2.3,4
283,경주시,2018-12-16 02:00,-4.3,0,,,1.9,0,180,0,70,0,3.1,-8.9,1020.8,0,1025.7,0,,9,,9,,,5,2,,40,2050,,,-2.1,0,0,.8,2.2,3.9
