지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
511,경서동,2024-05-16 12:00,17.4,246.7,3.6,0,1009.4,1010.2,50
511,경서동,2024-05-16 13:00,17.9,250,4,0,1008.7,1009.5,48
511,경서동,2024-05-16 14:00,18.1,258.2,4.1,0,1008.1,1008.9,39
511,경서동,2024-05-16 15:00,19.4,247.5,3.2,0,1007.5,1008.3,32
511,경서동,2024-05-16 16:00,18.9,262,4,0,1007.5,1008.3,36
511,경서동,2024-05-16 17:00,18.9,221.5,2.4,0,1007.5,1008.3,38
511,경서동,2024-05-16 18:00,17.9,223.5,2.3,0,1007.7,1008.5,44
511,경서동,2024-05-16 19:00,15.9,225.4,1.5,0,1008.1,1008.9,55
511,경서동,2024-05-16 20:00,14.1,195.4,1.3,0,1009,1009.8,75
511,경서동,2024-05-16 21:00,13.4,189,1.2,0,1009.5,1010.4,79
511,경서동,2024-05-16 22:00,13.3,180.3,2.1,0,1010.1,1011,86
511,경서동,2024-05-16 23:00,11.4,176.7,.8,0,1010.3,1011.2,90
511,경서동,2024-05-17 00:00,11.6,187.8,1,0,1010.4,1011.3,94
511,경서동,2024-05-17 01:00,11.3,152.5,1.3,0,1010.7,1011.6,91
511,경서동,2024-05-17 02:00,10.1,0,.4,0,1010.8,1011.7,97
511,경서동,2024-05-17 03:00,10,68.2,.5,0,1011.1,1012,97
511,경서동,2024-05-17 04:00,9.2,82,.9,0,1011.3,1012.2,97
511,경서동,2024-05-17 05:00,11,121.9,1.1,0,1011.5,1012.4,97
511,경서동,2024-05-17 06:00,13,124.8,1.7,0,1012.1,1013,92
511,경서동,2024-05-17 07:00,14.5,136.7,2.3,0,1012.4,1013.2,87
511,경서동,2024-05-17 08:00,16.1,143.6,2.2,0,1013,1013.8,78
511,경서동,2024-05-17 09:00,17.9,177.2,2.7,0,1013.3,1014.1,69
511,경서동,2024-05-17 10:00,19.7,163.5,3.6,0,1013.4,1014.2,61
511,경서동,2024-05-17 11:00,20.9,206.9,2.9,0,1013.5,1014.3,54
511,경서동,2024-05-17 12:00,22,241.4,3,0,1013.4,1014.2,53
511,경서동,2024-05-17 13:00,21.7,213.9,3.1,0,1013.2,1014,53
511,경서동,2024-05-17 14:00,21.6,193,3.6,0,1013.1,1013.9,56
511,경서동,2024-05-17 15:00,21.4,187.3,3.1,0,1013.1,1013.9,61
511,경서동,2024-05-17 16:00,22.1,181.6,2.9,0,1012.8,1013.6,57
511,경서동,2024-05-17 17:00,21.3,182.3,3.4,0,1012.6,1013.4,57
511,경서동,2024-05-17 18:00,20.2,183.2,2.9,0,1012.8,1013.6,59
511,경서동,2024-05-17 19:00,19,187.6,1.1,0,1013.4,1014.2,66
511,경서동,2024-05-17 20:00,16.7,0,.2,0,1013.9,1014.7,77
511,경서동,2024-05-17 21:00,15.8,332.9,.6,0,1014.8,1015.6,84
511,경서동,2024-05-17 22:00,15.1,0,.1,0,1015.5,1016.4,88
511,경서동,2024-05-17 23:00,14.1,0,0,0,1015.6,1016.5,93
511,경서동,2024-05-18 00:00,13.2,0,.2,0,1015.8,1016.7,94
511,경서동,2024-05-18 01:00,12.5,0,.1,0,1015.6,1016.5,95
511,경서동,2024-05-18 02:00,13.8,0,0,0,1015.9,1016.8,95
511,경서동,2024-05-18 03:00,13.7,0,0,0,1015.7,1016.6,96
511,경서동,2024-05-18 04:00,13.4,0,.3,0,1015.8,1016.7,95
511,경서동,2024-05-18 05:00,12.7,0,.1,0,1016,1016.9,95
511,경서동,2024-05-18 06:00,13.5,77.5,.9,0,1016.5,1017.4,96
511,경서동,2024-05-18 07:00,17.6,74.7,1.3,0,1017.1,1017.9,82
511,경서동,2024-05-18 08:00,19.9,141.6,3.3,0,1017.2,1018,69
511,경서동,2024-05-18 09:00,21.1,169,2.7,0,1017.4,1018.2,66
511,경서동,2024-05-18 10:00,21.7,167.3,3.3,0,1017.5,1018.3,65
511,경서동,2024-05-18 11:00,22.3,197,3.2,0,1017.5,1018.3,64
511,경서동,2024-05-18 12:00,23.3,193.7,3.4,0,1016.8,1017.6,60
511,경서동,2024-05-18 13:00,23.6,220.2,3.6,0,1016.3,1017.1,60
511,경서동,2024-05-18 14:00,24.3,215.3,3.2,0,1015.8,1016.6,60
511,경서동,2024-05-18 15:00,24.1,227.5,3.1,0,1015.4,1016.2,62
511,경서동,2024-05-18 16:00,23.4,237.4,3.7,0,1015,1015.8,62
511,경서동,2024-05-18 17:00,22.8,241.6,3.4,0,1015.2,1016,63
511,경서동,2024-05-18 18:00,21.7,239.8,3.5,0,1015.2,1016,66
511,경서동,2024-05-18 19:00,20.4,264,2.2,0,1015.3,1016.1,71
511,경서동,2024-05-18 20:00,18,0,.1,0,1015.9,1016.7,82
511,경서동,2024-05-18 21:00,16.6,0,0,0,1016.6,1017.4,90
511,경서동,2024-05-18 22:00,15.9,0,0,0,1016.8,1017.7,94
511,경서동,2024-05-18 23:00,15.3,0,.1,0,1017.1,1018,95
511,경서동,2024-05-19 00:00,14.9,0,0,0,1017,1017.9,97
511,경서동,2024-05-19 01:00,14.2,0,0,0,1016.6,1017.5,96
511,경서동,2024-05-19 02:00,13.8,0,.2,0,1016.2,1017.1,97
511,경서동,2024-05-19 03:00,13.1,0,.2,0,1015.7,1016.6,96
511,경서동,2024-05-19 04:00,12.9,0,0,0,1015.8,1016.7,97
511,경서동,2024-05-19 05:00,12.7,0,.1,0,1015.7,1016.6,97
511,경서동,2024-05-19 06:00,13.6,0,.1,0,1015.6,1016.5,97
511,경서동,2024-05-19 07:00,17,55.8,.6,0,1015.9,1016.7,89
511,경서동,2024-05-19 08:00,19.4,61.8,1.7,0,1015.9,1016.7,75
511,경서동,2024-05-19 09:00,21,52.2,1.4,0,1015.8,1016.6,67
511,경서동,2024-05-19 10:00,22.9,27.7,.9,0,1015.4,1016.2,61
511,경서동,2024-05-19 11:00,23.6,336.1,1.5,0,1015.2,1016,58
511,경서동,2024-05-19 12:00,24.5,248.9,1.5,0,1015,1015.8,57
511,경서동,2024-05-19 13:00,25.4,234.8,2.5,0,1014.5,1015.3,51
511,경서동,2024-05-19 14:00,24.5,235.8,2.6,0,1013.8,1014.6,59
511,경서동,2024-05-19 15:00,23.8,250.9,3.4,0,1013.5,1014.3,62
511,경서동,2024-05-19 16:00,23.4,269.4,3.2,0,1013.5,1014.3,60
511,경서동,2024-05-19 17:00,23.3,258.6,3,0,1013.4,1014.2,58
511,경서동,2024-05-19 18:00,22.4,251,1.9,0,1012.9,1013.7,61
511,경서동,2024-05-19 19:00,20.2,243.2,1.8,0,1013.2,1014,71
511,경서동,2024-05-19 20:00,18.7,278.6,2.1,0,1014.1,1014.9,79
511,경서동,2024-05-19 21:00,18.5,272.8,2.3,0,1015.1,1015.9,76
511,경서동,2024-05-19 22:00,16.5,0,0,0,1014.7,1015.5,86
511,경서동,2024-05-19 23:00,16.8,186.8,2.2,0,1013.7,1014.5,84
511,경서동,2024-05-20 00:00,15.8,320.7,.5,0,1013.2,1014,88
511,경서동,2024-05-20 01:00,16,0,.1,0,1012.4,1013.2,91
511,경서동,2024-05-20 02:00,17,308.6,1.1,0,1013.1,1013.9,85
511,경서동,2024-05-20 03:00,16.9,0,.4,0,1013.1,1013.9,84
511,경서동,2024-05-20 04:00,16.5,199.9,.7,0,1013.5,1014.3,87
511,경서동,2024-05-20 05:00,16.9,227.7,1.1,0,1013.6,1014.4,87
511,경서동,2024-05-20 06:00,17,0,.3,0,1013.9,1014.7,81
511,경서동,2024-05-20 07:00,17.7,229.4,1.3,0,1014.8,1015.6,78
511,경서동,2024-05-20 08:00,18.3,222.1,1.5,0,1015.1,1015.9,84
511,경서동,2024-05-20 09:00,20.1,217.9,2.5,0,1015.2,1016,78
511,경서동,2024-05-20 10:00,21.7,214.4,2.2,0,1015.1,1015.9,75
511,경서동,2024-05-20 11:00,21.3,189.5,3,0,1014.9,1015.7,74
511,경서동,2024-05-20 12:00,20.6,190.3,3.5,0,1014.9,1015.7,75
511,경서동,2024-05-20 13:00,19.4,254.4,3.5,0,1014.8,1015.6,81
511,경서동,2024-05-20 14:00,19.2,250.9,3.6,0,1014.4,1015.2,81
511,경서동,2024-05-20 15:00,19.6,253.2,3.1,0,1014.1,1014.9,79
511,경서동,2024-05-20 16:00,19.5,217.3,2.3,0,1014.3,1015.1,80
511,경서동,2024-05-20 17:00,18.2,264.2,2.5,0,1014.6,1015.4,84
511,경서동,2024-05-20 18:00,17.5,244.2,2.5,0,1014.9,1015.7,87
511,경서동,2024-05-20 19:00,16.7,246.4,2.5,0,1015.2,1016,88
511,경서동,2024-05-20 20:00,15.7,205.5,1.4,0,1015.9,1016.8,94
511,경서동,2024-05-20 21:00,15.5,228.7,1.2,0,1016.5,1017.4,94
511,경서동,2024-05-20 22:00,15.6,244,1.5,0,1017,1017.9,94
511,경서동,2024-05-20 23:00,15.2,211.5,1.2,0,1017.4,1018.3,95
511,경서동,2024-05-21 00:00,14.9,218.3,1,0,1017.5,1018.4,97
511,경서동,2024-05-21 01:00,14.9,263.2,.6,0,1017.4,1018.3,97
511,경서동,2024-05-21 02:00,14.8,0,.4,0,1017.2,1018.1,98
511,경서동,2024-05-21 03:00,15.1,0,.4,0,1017.3,1018.2,98
511,경서동,2024-05-21 04:00,15.2,352.7,.8,0,1017.3,1018.2,98
511,경서동,2024-05-21 05:00,15.6,0,.4,0,1017.6,1018.5,96
511,경서동,2024-05-21 06:00,16,13.9,.8,0,1018.3,1019.2,93
511,경서동,2024-05-21 07:00,16.9,0,.4,0,1018.7,1019.5,90
511,경서동,2024-05-21 08:00,18.4,38,1.5,0,1019.1,1019.9,84
511,경서동,2024-05-21 09:00,19.7,117.7,1.1,0,1019.2,1020,79
511,경서동,2024-05-21 10:00,20.5,215.9,1.5,0,1019.3,1020.1,76
511,경서동,2024-05-21 11:00,21.6,239.8,1.5,0,1019.3,1020.1,72
511,경서동,2024-05-21 12:00,23.2,273.3,2.4,0,1018.6,1019.4,68
511,경서동,2024-05-21 13:00,24.2,275.5,2.6,0,1017.9,1018.7,68
511,경서동,2024-05-21 14:00,24.2,258.5,3.4,0,1017.4,1018.2,70
511,경서동,2024-05-21 15:00,23.8,244.1,2.6,0,1017,1017.8,68
511,경서동,2024-05-21 16:00,23.4,252.3,2.3,0,1016.4,1017.2,68
511,경서동,2024-05-21 17:00,21.8,271.2,3.1,0,1016.3,1017.1,71
511,경서동,2024-05-21 18:00,21.3,256.3,2.5,0,1016.4,1017.2,75
511,경서동,2024-05-21 19:00,18.9,257.3,2,0,1016.7,1017.5,84
511,경서동,2024-05-21 20:00,17,243,2.1,0,1017,1017.8,90
511,경서동,2024-05-21 21:00,16.8,240.6,1.6,0,1017.9,1018.7,92
511,경서동,2024-05-21 22:00,16.7,218.3,1.1,0,1018.3,1019.1,91
511,경서동,2024-05-21 23:00,16.2,256.1,.9,0,1018.3,1019.2,93
511,경서동,2024-05-22 00:00,15.3,249,1.3,0,1018.2,1019.1,98
512,인천연수,2024-05-16 01:00,8.2,43.3,2.1,0,1011,1012,85
512,인천연수,2024-05-16 02:00,8.2,75.4,1.3,0,1010.8,1011.8,87
512,인천연수,2024-05-16 03:00,8.2,14.4,2.6,0,1010.8,1011.8,83
512,인천연수,2024-05-16 04:00,8.4,2.3,2.2,0,1010.6,1011.6,82
512,인천연수,2024-05-16 05:00,8.5,57.1,1.2,0,1010.3,1011.3,85
512,인천연수,2024-05-16 06:00,8.7,90.1,.6,0,1010.2,1011.2,84
512,인천연수,2024-05-16 07:00,10.9,51.8,1.5,0,1010.3,1011.3,70
512,인천연수,2024-05-16 08:00,12.3,352.6,2.4,0,1010.5,1011.5,62
512,인천연수,2024-05-16 09:00,13.6,4.9,2.5,0,1010.6,1011.6,56
512,인천연수,2024-05-16 10:00,15.3,334,1.8,0,1010.3,1011.3,53
512,인천연수,2024-05-16 11:00,16.7,297,2.9,0,1009.8,1010.8,44
512,인천연수,2024-05-16 12:00,17.3,290.7,2.7,0,1009.5,1010.5,48
512,인천연수,2024-05-16 13:00,17.4,285.6,3.2,0,1008.7,1009.7,45
512,인천연수,2024-05-16 14:00,17.7,271.4,2.6,0,1008.2,1009.2,46
512,인천연수,2024-05-16 15:00,18.3,263.8,2.8,0,1007.6,1008.5,38
512,인천연수,2024-05-16 16:00,18.2,251.9,3.5,0,1007.7,1008.6,39
512,인천연수,2024-05-16 17:00,17.3,249.7,3.1,0,1007.6,1008.6,56
512,인천연수,2024-05-16 18:00,17,240.3,2.6,0,1007.9,1008.9,52
512,인천연수,2024-05-16 19:00,16.1,238.7,1.8,0,1008.2,1009.2,57
512,인천연수,2024-05-16 20:00,15.4,250.1,1.6,0,1008.8,1009.8,63
512,인천연수,2024-05-16 21:00,13.9,229.4,1,0,1009.5,1010.5,72
512,인천연수,2024-05-16 22:00,14,248.1,1.9,0,1010,1011,81
512,인천연수,2024-05-16 23:00,13.3,186.7,1,0,1010.2,1011.2,84
512,인천연수,2024-05-17 00:00,11.9,139.6,.9,0,1010.5,1011.5,92
512,인천연수,2024-05-17 01:00,12.3,0,.4,0,1010.6,1011.6,87
512,인천연수,2024-05-17 02:00,12.7,225,1.1,0,1010.8,1011.8,88
512,인천연수,2024-05-17 03:00,12.5,169.7,1.3,0,1011,1012,92
512,인천연수,2024-05-17 04:00,12.3,140.5,1.3,0,1011.2,1012.2,93
512,인천연수,2024-05-17 05:00,13.1,175.8,1.7,0,1011.6,1012.6,89
512,인천연수,2024-05-17 06:00,13.3,182.8,2.2,0,1012.1,1013.1,89
512,인천연수,2024-05-17 07:00,13.9,152.8,1.6,0,1012.5,1013.5,87
512,인천연수,2024-05-17 08:00,15.9,163.8,2.1,0,1012.9,1013.9,76
512,인천연수,2024-05-17 09:00,17.5,196.3,2.7,0,1013.3,1014.3,68
512,인천연수,2024-05-17 10:00,19.7,207.6,1.4,0,1013.3,1014.2,58
512,인천연수,2024-05-17 11:00,20.8,204.2,1.9,0,1013.3,1014.2,54
512,인천연수,2024-05-17 12:00,22.2,220.5,2.1,0,1013.3,1014.2,50
512,인천연수,2024-05-17 13:00,22.7,261.3,2.7,0,1013.1,1014,51
512,인천연수,2024-05-17 14:00,22.1,271.6,3,0,1012.9,1013.8,57
512,인천연수,2024-05-17 15:00,22.2,257.1,2.3,0,1013.1,1014,56
512,인천연수,2024-05-17 16:00,21.6,246.6,3,0,1012.8,1013.7,56
512,인천연수,2024-05-17 17:00,21.7,255.4,2.5,0,1012.7,1013.6,55
512,인천연수,2024-05-17 18:00,20.6,246.8,2.1,0,1012.7,1013.6,57
512,인천연수,2024-05-17 19:00,20.2,255.2,1.1,0,1013.1,1014.1,61
512,인천연수,2024-05-17 20:00,19.3,223.1,.9,0,1013.7,1014.6,60
512,인천연수,2024-05-17 21:00,18.9,235.5,2,0,1014.6,1015.6,63
512,인천연수,2024-05-17 22:00,18.5,209,1.1,0,1015.5,1016.5,67
512,인천연수,2024-05-17 23:00,16.1,0,0,0,1015.3,1016.3,80
512,인천연수,2024-05-18 00:00,15.5,110.8,.6,0,1015.5,1016.5,84
512,인천연수,2024-05-18 01:00,15.5,131.2,.7,0,1015.5,1016.5,83
512,인천연수,2024-05-18 02:00,15.5,0,.1,0,1015.6,1016.6,84
512,인천연수,2024-05-18 03:00,15.1,0,0,0,1015.5,1016.5,85
512,인천연수,2024-05-18 04:00,15.6,130.9,1.6,0,1015.7,1016.7,82
512,인천연수,2024-05-18 05:00,14.7,119.3,1.8,0,1015.8,1016.8,87
512,인천연수,2024-05-18 06:00,14.5,0,0,0,1016.3,1017.3,88
512,인천연수,2024-05-18 07:00,18,157.6,.9,0,1017.1,1018.1,72
512,인천연수,2024-05-18 08:00,19.4,173.2,1.9,0,1017.2,1018.2,65
512,인천연수,2024-05-18 09:00,21,200.3,2.4,0,1017.3,1018.3,65
512,인천연수,2024-05-18 10:00,21.8,250.8,2.8,0,1017.4,1018.3,63
512,인천연수,2024-05-18 11:00,22.8,250.9,3.1,0,1017.4,1018.3,61
512,인천연수,2024-05-18 12:00,23.5,232.8,2.7,0,1016.6,1017.5,59
512,인천연수,2024-05-18 13:00,24.2,242.1,3.1,0,1016.1,1017,55
512,인천연수,2024-05-18 14:00,24.6,290.8,2.8,0,1015.7,1016.6,56
512,인천연수,2024-05-18 15:00,23.9,301.2,2.7,0,1015.2,1016.1,56
512,인천연수,2024-05-18 16:00,23.1,306.8,2.9,0,1015,1015.9,58
512,인천연수,2024-05-18 17:00,22.6,295.4,2.9,0,1015.1,1016,58
512,인천연수,2024-05-18 18:00,22.3,294.3,2,0,1015,1015.9,59
512,인천연수,2024-05-18 19:00,21.1,351.8,1.9,0,1015,1015.9,63
512,인천연수,2024-05-18 20:00,19.4,44.8,.8,0,1015.8,1016.7,70
512,인천연수,2024-05-18 21:00,18.4,36.8,.9,0,1016.4,1017.4,76
512,인천연수,2024-05-18 22:00,17.2,0,0,0,1016.7,1017.7,83
512,인천연수,2024-05-18 23:00,16.9,0,0,0,1016.9,1017.9,84
512,인천연수,2024-05-19 00:00,16.4,0,0,0,1016.8,1017.8,87
512,인천연수,2024-05-19 01:00,15.9,0,0,0,1016.4,1017.4,88
512,인천연수,2024-05-19 02:00,15.7,59,,0,1016,1017,90
512,인천연수,2024-05-19 03:00,15.6,0,0,0,1015.5,1016.5,91
512,인천연수,2024-05-19 04:00,15.3,0,0,0,1015.6,1016.6,93
512,인천연수,2024-05-19 05:00,15.7,0,0,0,1015.4,1016.4,93
512,인천연수,2024-05-19 06:00,15.5,0,.4,0,1015.4,1016.4,93
512,인천연수,2024-05-19 07:00,18.6,0,.1,0,1015.6,1016.6,80
512,인천연수,2024-05-19 08:00,19.9,105.1,2.1,0,1015.7,1016.6,72
512,인천연수,2024-05-19 09:00,21.6,0,.4,0,1015.6,1016.5,64
512,인천연수,2024-05-19 10:00,22.6,191.5,1.6,0,1015.2,1016.1,59
512,인천연수,2024-05-19 11:00,23.7,275.9,1.6,0,1015.1,1016,61
512,인천연수,2024-05-19 12:00,24.5,260.9,1.8,0,1014.9,1015.8,55
512,인천연수,2024-05-19 13:00,24.3,280,3.3,0,1014.4,1015.3,50
512,인천연수,2024-05-19 14:00,24.6,266.5,2.7,0,1013.7,1014.6,51
512,인천연수,2024-05-19 15:00,25.3,263.1,2.2,0,1013.3,1014.2,47
512,인천연수,2024-05-19 16:00,25,288.7,2.8,0,1013.3,1014.2,42
512,인천연수,2024-05-19 17:00,24.1,286.4,3,0,1013.2,1014.1,41
512,인천연수,2024-05-19 18:00,23,314.9,2.5,0,1012.7,1013.6,54
512,인천연수,2024-05-19 19:00,22.1,295.8,2,0,1013,1013.9,58
512,인천연수,2024-05-19 20:00,20.7,285.4,2.9,0,1013.7,1014.6,61
512,인천연수,2024-05-19 21:00,19.3,86.1,3.3,0,1015.2,1016.1,69
512,인천연수,2024-05-19 22:00,18.1,48.2,.8,0,1014.6,1015.6,73
512,인천연수,2024-05-19 23:00,16.8,0,0,0,1013.8,1014.8,79
512,인천연수,2024-05-20 00:00,17.1,0,.3,0,1013,1014,81
512,인천연수,2024-05-20 01:00,16.9,0,0,0,1012.4,1013.4,85
512,인천연수,2024-05-20 02:00,16.5,0,.2,0,1012.6,1013.6,85
512,인천연수,2024-05-20 03:00,16.5,44.3,.5,0,1013,1014,88
512,인천연수,2024-05-20 04:00,17.2,38.4,1.1,0,1013.2,1014.2,82
512,인천연수,2024-05-20 05:00,17.6,34.2,1.6,0,1013.5,1014.5,77
512,인천연수,2024-05-20 06:00,17,0,0,0,1013.8,1014.8,80
512,인천연수,2024-05-20 07:00,18.7,324.8,1.5,0,1014.6,1015.6,69
512,인천연수,2024-05-20 08:00,18.4,253,2,0,1015.1,1016.1,75
512,인천연수,2024-05-20 09:00,20.2,258.3,1.2,0,1015.3,1016.3,74
512,인천연수,2024-05-20 10:00,20.9,258.6,2.2,0,1015.2,1016.1,71
512,인천연수,2024-05-20 11:00,21.9,264.6,2.2,0,1014.9,1015.8,70
512,인천연수,2024-05-20 12:00,21,253.1,4,0,1015,1015.9,69
512,인천연수,2024-05-20 13:00,21.1,270.3,2.8,0,1014.6,1015.5,70
512,인천연수,2024-05-20 14:00,20,296.8,1.8,0,1014.3,1015.3,73
512,인천연수,2024-05-20 15:00,20.2,305.3,2.3,0,1014.2,1015.2,71
512,인천연수,2024-05-20 16:00,20.3,277.8,2.5,0,1014.4,1015.4,74
512,인천연수,2024-05-20 17:00,20.1,282,2.5,0,1014.5,1015.5,73
512,인천연수,2024-05-20 18:00,18.4,296.7,2.4,0,1014.8,1015.8,80
512,인천연수,2024-05-20 19:00,17.3,306.1,2.3,0,1015.1,1016.1,86
512,인천연수,2024-05-20 20:00,16.6,306.4,2,0,1015.8,1016.8,88
512,인천연수,2024-05-20 21:00,16.2,250.6,1.4,0,1016.5,1017.5,90
512,인천연수,2024-05-20 22:00,16,280.6,1.4,0,1016.9,1017.9,91
512,인천연수,2024-05-20 23:00,15.2,296.7,1.5,0,1017.2,1018.2,92
512,인천연수,2024-05-21 00:00,15,255.1,1.5,0,1017.4,1018.4,93
512,인천연수,2024-05-21 01:00,15,0,.1,0,1017.2,1018.2,95
512,인천연수,2024-05-21 02:00,15,0,0,0,1017,1018,95
512,인천연수,2024-05-21 03:00,15.5,0,.1,0,1017,1018,92
512,인천연수,2024-05-21 04:00,15.9,0,.2,0,1017.1,1018.1,92
512,인천연수,2024-05-21 05:00,16.1,0,.4,0,1017.3,1018.3,92
512,인천연수,2024-05-21 06:00,16.2,31.1,1.2,0,1017.9,1018.9,91
512,인천연수,2024-05-21 07:00,17.1,6.6,.5,0,1018.5,1019.5,88
512,인천연수,2024-05-21 08:00,17.6,261,1.3,0,1019.1,1020.1,86
512,인천연수,2024-05-21 09:00,18.7,241.3,1.1,0,1019.3,1020.3,81
512,인천연수,2024-05-21 10:00,20.7,280.3,1.5,0,1019.1,1020.1,76
512,인천연수,2024-05-21 11:00,22.2,171.4,1.2,0,1019,1019.9,66
512,인천연수,2024-05-21 12:00,23.2,173.4,1.4,0,1018.4,1019.3,62
512,인천연수,2024-05-21 13:00,23.3,317.5,1.5,0,1017.9,1018.8,65
512,인천연수,2024-05-21 14:00,22.9,304.2,2.7,0,1017.4,1018.3,65
512,인천연수,2024-05-21 15:00,23.6,293.6,2.6,0,1017,1017.9,62
512,인천연수,2024-05-21 16:00,24,300.3,2.4,0,1016.3,1017.2,59
512,인천연수,2024-05-21 17:00,23.4,314.1,3,0,1016,1016.9,62
512,인천연수,2024-05-21 18:00,22.1,300.2,2.9,0,1016.3,1017.2,68
512,인천연수,2024-05-21 19:00,19.6,304.6,3.4,0,1016.6,1017.5,75
512,인천연수,2024-05-21 20:00,18.5,34.2,1.3,0,1017,1018,81
512,인천연수,2024-05-21 21:00,18.2,325.6,1.9,0,1017.9,1018.9,82
512,인천연수,2024-05-21 22:00,17.6,59.2,1.5,0,1018.2,1019.2,86
512,인천연수,2024-05-21 23:00,17.1,319.5,1.6,0,1018.1,1019.1,88
512,인천연수,2024-05-22 00:00,15.5,260.6,1.9,0,1018.2,1019.2,94
589,고양고봉,2024-05-16 01:00,6.4,0,.1,0,1005.6,1012.8,98
589,고양고봉,2024-05-16 02:00,6.4,0,.2,0,1005.2,1012.4,98
589,고양고봉,2024-05-16 03:00,6,313.5,.6,0,1005.2,1012.5,99
589,고양고봉,2024-05-16 04:00,6.6,259.4,2.1,0,1005,1012.2,98
589,고양고봉,2024-05-16 05:00,6.6,253.5,1.1,0,1004.6,1011.8,93
589,고양고봉,2024-05-16 06:00,6.6,287.8,1.1,0,1004.6,1011.8,90
589,고양고봉,2024-05-16 07:00,8.8,79.1,1.3,0,1004.8,1012,89
589,고양고봉,2024-05-16 08:00,11,67.5,1.1,0,1004.6,1011.7,77
589,고양고봉,2024-05-16 09:00,12.5,291.9,.8,0,1004.5,1011.6,67
589,고양고봉,2024-05-16 10:00,14.4,239.7,2.3,,1004.3,1011.3,67
589,고양고봉,2024-05-16 11:00,15.9,261.2,2.8,,1003.5,1010.5,56
589,고양고봉,2024-05-16 12:00,17.5,263.2,2.8,,1002.9,1009.8,52
589,고양고봉,2024-05-16 13:00,17.5,255.7,2.3,,1002.2,1009.1,40
589,고양고봉,2024-05-16 14:00,17.8,224.5,3.1,,1001.6,1008.5,47
589,고양고봉,2024-05-16 15:00,19,236.6,2.7,,1001.2,1008,42
589,고양고봉,2024-05-16 16:00,18.2,221.1,3.1,,1001.2,1008.1,39
589,고양고봉,2024-05-16 17:00,17.9,216.6,2.9,,1001.3,1008.2,35
589,고양고봉,2024-05-16 18:00,16.7,221.7,2.7,,1001.6,1008.5,39
589,고양고봉,2024-05-16 19:00,15.5,218.4,1.7,,1002.3,1009.3,52
589,고양고봉,2024-05-16 20:00,11.8,0,.2,,1003.1,1010.2,77
589,고양고봉,2024-05-16 21:00,11.6,0,.3,,1003.7,1010.8,80
589,고양고봉,2024-05-16 22:00,11.2,0,.2,,1004.3,1011.4,79
589,고양고봉,2024-05-16 23:00,10.6,0,.3,,1004.4,1011.5,84
589,고양고봉,2024-05-17 00:00,9,0,0,,1004.7,1011.9,90
589,고양고봉,2024-05-17 01:00,8.3,0,.1,0,1005.1,1012.3,92
589,고양고봉,2024-05-17 02:00,8.1,0,0,0,1005.3,1012.5,95
589,고양고봉,2024-05-17 03:00,8.3,0,.3,0,1005.6,1012.8,96
589,고양고봉,2024-05-17 04:00,8.7,96.9,1.3,0,1005.8,1013,96
589,고양고봉,2024-05-17 05:00,8.6,82.7,1,0,1006,1013.2,97
589,고양고봉,2024-05-17 06:00,10.3,126,1.3,0,1006.6,1013.8,99
589,고양고봉,2024-05-17 07:00,12.8,132.5,.8,0,1006.9,1014,91
589,고양고봉,2024-05-17 08:00,15.4,126.5,2.3,0,1007.3,1014.3,79
589,고양고봉,2024-05-17 09:00,17.2,132.1,1.7,0,1007.5,1014.4,74
589,고양고봉,2024-05-17 10:00,17.8,176.5,1.4,0,1007.8,1014.7,68
589,고양고봉,2024-05-17 11:00,20.1,166.8,1.8,0,1007.7,1014.6,62
589,고양고봉,2024-05-17 12:00,21.8,135.9,1.4,0,1007.3,1014.1,53
589,고양고봉,2024-05-17 13:00,22.7,232.7,1.6,0,1006.9,1013.7,53
589,고양고봉,2024-05-17 14:00,22,223.6,2.3,0,1006.7,1013.5,53
589,고양고봉,2024-05-17 15:00,21.4,222.9,2.5,0,1006.9,1013.7,58
589,고양고봉,2024-05-17 16:00,21.7,237.1,3.2,0,1006.8,1013.6,56
589,고양고봉,2024-05-17 17:00,21.6,228.9,2.9,0,1006.5,1013.3,51
589,고양고봉,2024-05-17 18:00,20.9,226.7,1.5,0,1006.7,1013.6,55
589,고양고봉,2024-05-17 19:00,19.3,223.5,2.1,0,1007.3,1014.2,64
589,고양고봉,2024-05-17 20:00,17.3,221.8,1.1,0,1007.9,1014.8,72
589,고양고봉,2024-05-17 21:00,15.5,0,.1,0,1009,1016,80
589,고양고봉,2024-05-17 22:00,14,0,0,0,1009.8,1016.8,88
589,고양고봉,2024-05-17 23:00,13.3,0,0,0,1010.2,1017.3,91
589,고양고봉,2024-05-18 00:00,12.8,0,.4,0,1010.3,1017.4,93
589,고양고봉,2024-05-18 01:00,12.5,0,.1,0,1010.2,1017.3,94
589,고양고봉,2024-05-18 02:00,12.3,0,0,0,1010.2,1017.3,94
589,고양고봉,2024-05-18 03:00,13.6,0,.1,0,1010.2,1017.3,91
589,고양고봉,2024-05-18 04:00,14.2,55.3,.5,0,1010.3,1017.3,90
589,고양고봉,2024-05-18 05:00,14.5,114.3,1.2,0,1010.4,1017.4,90
589,고양고봉,2024-05-18 06:00,14.5,0,0,0,1011,1018,91
